[2021-02-13 15:50:20] main.ERROR: Error: Application is not installed yet.  [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Sales::system_order_statuses was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_rates was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_symbols was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Integration::system_extensions was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Integration::system_integrations was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging_bulk_operations was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Downloadable::report_products_downloads was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_ImportExport::system_convert_import was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_ImportExport::system_convert_export was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_ImportExport::system_convert_history was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Email::template was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_EncryptionKey::system_crypt_key was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Analytics::business_intelligence was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Analytics::advanced_reporting was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Analytics::bi_essentials was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_InventoryAdminUi::inventory was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_InventoryAdminUi::source was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_InventoryAdminUi::stock was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Marketplace::partners was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Newsletter::newsletter_template was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Newsletter::newsletter_queue was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Newsletter::newsletter_subscriber was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Newsletter::newsletter_problem was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_SalesRule::promo_quote was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Paypal::report_salesroot_paypal_settlement_reports was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Paypal::paypal_billing_agreement was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_CheckoutAgreements::sales_checkoutagreement was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_marketing was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot_sales was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot_tax was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot_invoiced was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot_shipping was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot_refunded was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_salesroot_coupons was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_shopcart_product was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_shopcart_abandoned was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_products was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_products_bestsellers was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_products_sold was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_products_viewed was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_products_lowstock was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_customers was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_customers_accounts was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_customers_totals was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_customers_orders was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_statistics was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Reports::report_statistics_refresh was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Search::report_search_term was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_ratings was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_pending was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_reviews_all was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Review::report_review was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Review::report_review_customer was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_UrlRewrite::urlrewrite was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Sitemap::catalog_sitemap was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Tax::sales_tax was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Tax::sales_tax_rules was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Tax::sales_tax_rates was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Magento_Braintree::settlement_report was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::marketing_automation was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::automation_studio was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::exclusion_rules was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::marketing_automation_report was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::dashboards was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::importer was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::automation was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::campaign was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::cron was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::logviewer was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Dotdigitalgroup_Email::abandoned was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::shipping was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::carriers was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::locations was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::packaging was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::experiences was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::pickups was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::dispatches was processed [] []
[2021-02-13 16:18:18] main.INFO: Add of item with id Temando_Shipping::batches was processed [] []
[2021-02-13 16:18:23] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/dashboard/index/key/21ff28cf65946130ac2b745125c26a047833e8b78d36480e3aae953c857dcf62/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_5111bdfc99718462f930f1ea62b3f5f314b7b506"}} []
[2021-02-13 16:18:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/dashboard/index/key/21ff28cf65946130ac2b745125c26a047833e8b78d36480e3aae953c857dcf62/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ea1ea702e5b91b1eb7c53b56b905fdfd62342bce"}} []
[2021-02-13 16:18:35] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/system_design_theme/index/key/9bc692cddbb5056e622d66008cba4d54d0fff65c89c37ff482eadf7c889279be/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_8cf793c2d60d940fa94b667b27483089d8ed3491"}} []
[2021-02-13 16:18:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/theme/design_config/index/key/ddc1a093c186ab3f0628a016747af54081f2a5b387db63b95679521b5da1cb0e/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_ab737d162895c13b78746e55e3d390abf82f99dd"}} []
[2021-02-13 16:19:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots"],"mode":"matchingAnyTag"}} []
[2021-02-13 16:19:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots_1","FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots_1","FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-13 16:19:10] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots"],"mode":"matchingAnyTag"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots_1","FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots_1","FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-13 16:19:23] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots"],"mode":"matchingAnyTag"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots_1","FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["robots_1","FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-13 16:19:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-13 16:19:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_1"}} []
[2021-02-13 16:19:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_2"}} []
[2021-02-13 16:19:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_3"}} []
[2021-02-13 16:19:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento/index.php/control/theme/design_config/save/key/fe1550f1f51fcb1780aa538d5da8a2422b115bab5675104bd455e7126d88e763/","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_design_config_grid_flat_4"}} []
[2021-02-13 16:19:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/index/key/e6c001d2ca314d727860928479679698a784119f243cff79809c6ed8875fad87/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_BLOCK_1e8063c8fff012c635df25315e0c93db85c4a806"}} []
[2021-02-13 16:19:54] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"tags":[],"mode":"all"}} []
[2021-02-13 16:19:54] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"tags":[],"mode":"all"}} []
[2021-02-13 16:19:54] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:19:59] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"identifier":"interception"}} []
[2021-02-13 16:20:10] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:20:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"tags":[],"mode":"all"}} []
[2021-02-13 16:20:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"tags":[],"mode":"all"}} []
[2021-02-13 16:20:13] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/flushSystem/key/372332bc67539615f73ae021571bf493a350ae44968438f8ff8970bd5aec8b6e/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"}} []
[2021-02-13 16:20:18] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/index/key/e6c001d2ca314d727860928479679698a784119f243cff79809c6ed8875fad87/","invalidateInfo":{"identifier":"interception"}} []
[2021-02-13 16:20:28] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8888/magento/index.php/control/admin/cache/index/key/e6c001d2ca314d727860928479679698a784119f243cff79809c6ed8875fad87/","invalidateInfo":{"identifier":"LOCKED_RECORD_INFO_SYSTEM_CONFIG"}} []
[2021-02-13 16:20:31] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2021-02-13 16:20:31] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
